id|old_id|lemma|annotated|lemma_for_sanity_check|match|vr_lev|vr_status|CSR|CSR_form|imperative|question|HE response|AB response to response|JW comment|lemma_id|pos|true_frequency|frequency|lemma_has_jer|jer_tokens|tokens
3773|3966|помьрзнути||помьрзнути|||Missed||||||||159848|V-|1|1|true||помьрзъшю
3774|3967|забожничье||забожничье|||Missed||||||||159855|Nb|1|1|true||забожницьѥ
3775|3968|събѣжати||събѣжати|||Missed||||||||159862|V-|1|1|true||сбежалъ
3776|3969|отъобѣдати||отъобѣдати|||Missed||||||||159879|V-|1|1|true||ѿобѣдали
3777|3970|въторъкъ||въторъкъ|||Missed||||||||159880|Nb|1|1|true||ꙋторк҃
3778|3971|роспьрѣти||роспьрѣти|||Missed||||||||159883|V-|1|1|true||роспрѣ
3779|3972|посадьничь||посадьничь|||Missed||||||||159884|A-|1|1|true||посадници
3780|3973|прокъшинъ||прокъшинъ|||Missed||||||||159888|A-|1|1|true||пропрокшинъ
3781|3974|мъногоочитыи||мъногоочитыи|||Missed||||||||159891|A-|1|1|true||мног҃очити
3782|3975|младьньць||младьньць|||Missed||||||||159894|Nb|1|1|true||младѣнцѧ
3783|3976|сьменовъ||сьменовъ|||Missed||||||||159900|A-|1|1|true||сменовъ
3784|3977|пьсина||пьсина|||Missed||||||||159903|Nb|1|1|true||псинѹ
3785|3978|кошька||кошька|||Missed||||||||159904|Nb|1|1|true||кошкꙑ
3786|3979|ильмъ||ильмъ|||Missed||||||||159909|Nb|1|1|true||ильмъ
3787|3980|съжаляти||съжаляти|||Missed||||||||159911|V-|1|1|true|съжалѧшеть|съжалѧшеть
3788|3981|славьньскыи||славьньскыи|||Missed||||||||159916|A-|1|1|true||славьньскꙑи
3789|3982|въвозити||въвозити|||Missed||||||||159944|V-|1|1|true|въвозиша|въвозиша
3790|3983|коневьникъ||коневьникъ|||Missed||||||||159946|Nb|1|1|true||коневьници
3791|3984|ольна||ольна|||Missed||||||||159958|G-|1|1|true||олна
3792|3985|низъгорѣти||низъгорѣти|||Missed||||||||159959|V-|1|1|true||нісгорѣ
3793|3986|климентьевъ||климентьевъ|||Missed||||||||159964|A-|1|1|true||климентовѣ
3794|3987|новъгородъ||новъгородъ|||Missed||||||||159977|Nb|1|1|true||новѣгород
3795|3988|доньскыи||доньскыи|||Missed||||||||159981|A-|1|1|true||доньскѹю
3796|3989|замятьня||замятьня|||Missed||||||||159989|Nb|1|1|true||замѧтни
3797|3990|розъѣхати||розъѣхати|||Missed||||||||159991|V-|1|1|true|розъѣхаша|розъѣхаша
3798|3991|несъдоровие||несъдоровие|||Missed||||||||159993|Nb|1|1|true||нездоровиꙗ
3799|3992|городьчанинъ||городьчанинъ|||Missed||||||||160022|Nb|1|1|true||городчанъ
3800|3993|перевѣтьникъ||перевѣтьникъ|||Missed||||||||160024|Nb|1|1|true|перевѣтниковъ:|перевѣтниковъ:
3801|3994|рьжевьскыи||рьжевьскыи|||Missed||||||||160025|A-|1|1|true||ржевьскꙑи
3802|3995|обонижьскыи||обонижьскыи|||Missed||||||||160043|A-|1|1|true||обонижьскꙑхъ
3803|3996|сумьскыи||сумьскыи|||Missed||||||||160045|A-|1|1|true||сѹмьског҃
3804|3997|славъковъ||славъковъ|||Missed||||||||160072|A-|1|1|true||славков҃
3805|3998|мѣньскыи||мѣньскыи|||Missed||||||||160076|A-|1|1|true||мѣньскꙑи
3806|3999|остафьевъ||остафьевъ|||Missed||||||||160077|A-|1|1|true||остафьевъ
3807|4000|дворянинъцевъ||дворянинъцевъ|||Missed||||||||160078|A-|1|1|true||дворѧнинцевъ
3808|4001|хопыльскыи||хопыльскыи|||Missed||||||||160080|A-|1|1|true||хопꙑльскꙑи
3809|4002|закамьскыи||закамьскыи|||Missed||||||||160104|A-|1|1|true||закамьского
3810|4003|коромольникъ||коромольникъ|||Missed||||||||160111|Nb|1|1|true||коромолници
3811|4004|умьдлити||умьдлити|||Missed||||||||160116|V-|1|1|true||ѹмедли
3812|4005|орьница||орьница|||Missed||||||||160353|Nb|1|1|true||ѡрничѣ
3813|4006|гюргевьскыи||гюргевьскыи|||Missed||||||||160363|A-|1|1|true||гюргевьскыи
3814|4007|зъломыслъ||зъломыслъ|||Missed||||||||160367|Nb|1|1|true||зломыслы
3815|4008|поповьскыи||поповьскыи|||Missed||||||||160371|A-|1|1|true||поповьскыи
3816|4009|добродьньство||добродьньство|||Missed||||||||160375|Nb|1|1|true||добродн҃ьствѣ
3817|4010|ратьмирь||ратьмирь|||Missed||||||||160386|A-|1|1|true||ратьмирѣ
3818|4011|подъучати||подъучати|||Missed||||||||160391|V-|1|1|true||подъѹчаꙗ
3819|4012|изъяславьць||изъяславьць|||Missed||||||||160399|Nb|1|1|true||изѧславци
3820|4013|изъяславьць||изъяславьць|||Missed||||||||160403|A-|1|1|true||изѧславци
3821|4014|нарядьныи||нарядьныи|||Missed||||||||160410|A-|1|1|true||нарѧденъ
3822|4015|съступление||съступление|||Missed||||||||160421|Nb|1|1|true||сступленью
3823|4016|володимѣрьныи||володимѣрьныи|||Missed||||||||160429|A-|1|1|true||володимерна
3824|4017|посульць||посульць|||Missed||||||||160430|Nb|1|1|true||посулцем
3825|4018|курьскыи||курьскыи|||Missed||||||||160436|A-|1|1|true||курьское
3826|4019|городъчьскыи||городъчьскыи|||Missed||||||||160444|A-|1|1|true||городецьскыи
3827|4020|васильковьныи||васильковьныи|||Missed||||||||160452|A-|1|1|true||василковною
3828|4021|рожьнь||рожьнь|||Missed||||||||160456|A-|1|1|true||рожни
3829|4022|перельстити||перельстити|||Missed||||||||160462|V-|1|1|true|перельсти|перельсти
3830|4023|увьрнути||увьрнути|||Missed||||||||160464|V-|1|1|true||ѹверни
3831|4024|гробьница||гробьница|||Missed||||||||160466|Nb|1|1|true||гробници
3832|4025|переньлѣи||переньлѣи|||Missed||||||||160470|Nb|1|1|true|переньлѣѥвъ|переньлѣѥвъ
3833|4026|потъртати||потъртати|||Missed||||||||160479|V-|1|1|true||поторта
3834|4027|въмъчати||въмъчати|||Missed||||||||160491|V-|1|1|true||вомча
3835|4028|съмъчати||съмъчати|||Missed||||||||160494|V-|1|1|true||сомчаша
3836|4029|въсходъ||въсходъ|||Missed||||||||160495|Nb|1|1|true||всходъ
3837|4030|тържькъ||тържькъ|||Missed||||||||160499|Nb|1|1|true||торжекъ
3838|4031|кудъновъ||кудъновъ|||Missed||||||||160509|A-|1|1|true||куднова
3839|4032|отъслушати||отъслушати|||Missed||||||||160511|V-|1|1|true||ѿслушавъ
3840|4033|володимиръковъ||володимиръковъ|||Missed||||||||160518|A-|1|1|true||володимиркова
3841|4034|прѣжьдати||прѣжьдати|||Missed||||||||160524|V-|1|1|true||прежда
3842|4035|посълие||посълие|||Missed||||||||160528|Nb|1|1|true|посольꙗ|посольꙗ
3843|4036|тъкнути||тъкнути|||Missed||||||||160529|V-|1|1|true||ткнути
3844|4037|възволочити||възволочити|надеть|0.9090909091|Check!||||||||160530|V-|1|1|true||възволоченъ
3845|4038|седьльныи||седьльныи|||Missed||||||||160533|A-|1|1|true||сѣделныи
3846|4039|комоньство||комоньство|||Missed||||||||160536|Nb|1|1|true|комоньства|комоньства
3847|4040|розмълвити||розмълвити|||Missed||||||||160540|V-|1|1|true||розмолвиша
3848|4041|чьртовъ||чьртовъ|||Missed||||||||160548|A-|1|1|true||чертова
3849|4042|събѣгнути||събѣгнути|||Missed||||||||160550|V-|1|1|true||збѣгшим
3850|4043|съдѣловати||съдѣловати|||Missed||||||||160553|V-|1|1|true||здѣловѧше
3851|4044|надъстигнути||надъстигнути|||Missed||||||||160556|V-|1|1|true||надъстигшим
3852|4045|борьць||борьць|||Missed||||||||160565|Nb|1|1|true||борци
3853|4046|витечевьскыи||витечевьскыи|||Missed||||||||160569|A-|1|1|true||витечевьскому
3854|4047|долобьскыи||долобьскыи|||Missed||||||||160570|A-|1|1|true||долобьское
3855|4048|грязъкыи||грязъкыи|||Missed||||||||160583|A-|1|1|true||грѧзокъ
3856|4049|ниотъкудаже||ниотъкудаже|||Missed||||||||160586|Df|1|1|true||ниѿкудаже
3857|4050|въстягати||въстягати|||Missed||||||||160587|V-|1|1|true||встѧгавшю
3858|4051|зажитьникъ||зажитьникъ|||Missed||||||||160592|Nb|1|1|true||зажитникы
3859|4052|непокорьство||непокорьство|||Missed||||||||160632|Nb|1|1|true||непокорьство
3860|4053|купльныи||купльныи|||Missed||||||||160634|A-|1|1|true||купленыꙗ
3861|4054|дънище||дънище|||Missed||||||||160638|Nb|1|1|true||днище
3862|4055|леонтианьскыи||леонтианьскыи|||Missed||||||||160644|A-|1|1|true||леѡнтианьскаꙗ
3863|4056|пронырьливыи||пронырьливыи|||Missed||||||||160653|A-|1|1|true||пронырливаго
3864|4057|льстьць||льстьць|||Missed||||||||160654|Nb|1|1|true|лестьца|лестьца
3865|4058|лъжии||лъжии|||Missed||||||||160655|A-|1|1|true||лжаго
3866|4059|цѣление||цѣление|||Missed||||||||160661|Nb|1|1|false|цѣленьꙗ|цѣленьꙗ
3867|4060|заточение||заточение|||Missed||||||||160666|Nb|1|1|false|заточеньꙗ|заточеньꙗ
3868|4061|простьць||простьць|||Missed||||||||160667|Nb|1|1|true||простьцем
3869|4062|немилостивьнѣ||немилостивьнѣ|||Missed||||||||160673|Df|1|1|true||немлствнѣ
3870|4063|измълвити||измълвити|||Missed||||||||160674|V-|1|1|true||измолвї
3871|4064|незаконьнѣ||незаконьнѣ|||Missed||||||||160676|Df|1|1|true||незаконьнѣ
3872|4065|равьнити||равьнити|||Missed||||||||160680|V-|1|1|true||равнить
3873|4066|вьсемощьныи||вьсемощьныи|||Missed||||||||160681|A-|1|1|true||всемощенъ
3874|4067|прѣмудрьно||прѣмудрьно|||Missed||||||||160686|Df|1|1|true||премудрено
3875|4068|объѣхати||объѣхати|||Missed||||||||160701|V-|1|1|true||ѡбьѣхавше
3876|4069|чьлка||чьлка|||Missed||||||||160706|Nb|1|1|true||челку
3877|4070|сътъргнути||сътъргнути|||Missed||||||||160708|V-|1|1|true||сторгоша
3878|4071|натъкнути||натъкнути|||Missed||||||||160710|V-|1|1|true||натъкнути
3879|4072|прилъбица||прилъбица|||Missed||||||||160711|Nb|1|1|true||прилбицю
3880|4073|вражьдьныи||вражьдьныи|||Missed||||||||160736|A-|1|1|true||вражедное
3881|4074|отъломити||отъломити|||Missed||||||||160748|V-|1|1|true||ѿломиша
3882|4075|въсовати||въсовати|||Missed||||||||160750|V-|1|1|true||всоваша
3883|4076|дрѣмание||дрѣмание|||Missed||||||||160760|Nb|1|1|false|дрѣманьꙗ|дрѣманьꙗ
3884|4077|единодушьныи||единодушьныи|||Missed||||||||160762|A-|1|1|true||ѥдинодш҃но
3885|4078|сынъкъ||сынъкъ|||Missed||||||||160764|Nb|1|1|true||сн҃окъ
3886|4079|въскладывати||въскладывати|||Missed||||||||160768|V-|1|1|true||вскладывають
3887|4080|каменьникъ||каменьникъ|||Missed||||||||160769|Nb|1|1|true||каменьници
3888|4081|загорие||загорие|||Missed||||||||160776|Nb|1|1|false|загорьꙗ|загорьꙗ
3889|4082|розъняти||розъняти|||Missed||||||||160777|V-|1|1|true||рознѧти
3890|4083|пасынъкъ||пасынъкъ|||Missed||||||||160785|Nb|1|1|true||пасынкы
3891|4084|обьчии||обьчии|||Missed||||||||160787|A-|1|1|true||ѡбче
3892|4085|юриевьскыи||юриевьскыи|||Missed||||||||160792|A-|1|1|true||юрьевьское
3893|4086|страньноприимьць||страньноприимьць|||Missed||||||||160795|Nb|1|1|true|страньноприимцѧ|страньноприимцѧ
3894|4087|вьсеволодовъ||вьсеволодовъ|||Missed||||||||160797|A-|1|1|true||всеволодова
3895|4088|болярьскыи||болярьскыи|||Missed||||||||160798|A-|1|1|true||болѧрьскаꙗ
3896|4089|шьрньскыи||шьрньскыи|||Missed||||||||160801|A-|1|1|true||шерньскымъ
3897|4090|милонѣжьковъ||милонѣжьковъ|||Missed||||||||160802|A-|1|1|true||милонѣжькова
3898|4091|клятволюбьць||клятволюбьць|||Missed||||||||160811|Nb|1|1|true||клѧтволюбець
3899|4092|разводие||разводие|||Missed||||||||160815|Nb|1|1|false|разводьꙗ|разводьꙗ
