torot_word|pos|morph_tag|deep_cleaned|lemma_id|lemma|sentence_id|pres_before|pres_after|text_id|subtitle_id
ѣ̄же|Pr|-s---fn--i|ѣже|96|иже|5002407|| |10|80
слъишитъ|V-|3spia----i|слъішітъ|686|слꙑшати|5002407|| |10|80
г҃лати|V-|--pna----i|глаті|102|глаголати|5002407|| |10|80
ӣматъ|V-|3spia----i|іматъ|9|имѣти|5002407|| · |10|80
ӣ|C-|---------n|і|13|и|5002407|| |10|80
грѧдѫщаа̄|V-|-pppana-wi|грѧдѫштаа|955|грѧсти|5002407|| |10|80
възвѣститъ|V-|3spia----i|възвѣстітъ|1022|възвѣстити|5002407|| |10|80
вамъ|Pp|2p---qd--i|вамъ|266|вꙑ|5002407|| ·|10|80
наставітъ|V-|3spia----i|наставітъ|3211|наставити|5002408| | |10|80
въи|Pp|2p---qa--i|въі|266|вꙑ|5002408|| |10|80
на|R-|---------n|на|117|на|5002408|| |10|80
всѣ̄кѫ|A-|-s---fapsi|всѣкѫ|362|вьсꙗкъ|5002408|| |10|80
ӣстінѫ|Nb|-s---fa--i|істінѫ|385|истина|5002408|| ·: —|10|80
О̄нъ|Pd|-s---mn--i|онъ|83|онъ|5002409| | |10|80
мѧ|Pp|1s---ma--i|мѧ|439|азъ|5002409|| |10|80
прославитъ|V-|3spia----i|прославітъ|392|прославити|5002409|| · |10|80
ѣ̄ко|G-|---------n|ѣко|115|ꙗко|5002409|| |10|80
о̄т|R-|---------n|от|80|отъ|5002409|| |10|80
мое̄го|Ps|1s---og--i|моего|446|мои|5002409|| |10|80
пріе̄м$л@етъ|V-|3spia----i|пріемлетъ|588|приимати|5002409|| · |10|80
ӣ|C-|---------n|і|13|и|5002409|| |10|80
възвѣститъ|V-|3spia----i|възвѣстітъ|1022|възвѣстити|5002409|| |10|80
вамъ|Pp|2p---qd--i|вамъ|266|вꙑ|5002409|| ·|10|80
Вьсѣ|Px|-p---na--i|вьсѣ|54|вьсь|5002410| | |10|80
е̄лико|Pr|---------n|еліко|874|ѥлико|5002410|| |10|80
ӣматъ|V-|3spia----i|іматъ|9|имѣти|5002410|| |10|80
о҃҅ць|Nb|-s---mn--i|оць|306|отьць|5002410|| |10|80
моѣ|Ps|1p---nn--i|моѣ|446|мои|5002410|| |10|80
сѫтъ|V-|3ppia----i|сѫтъ|18|бꙑти|5002410|| · |10|80
сего|Pd|-s---ng--i|сего|47|сь|5002410|| |10|80
раді|R-|---------n|раді|559|ради|5002410|| |10|80
рѣхъ|V-|1saia----i|рѣхъ|106|рещи|5002410|| |10|80
вам|Pp|2p---md--i|вам|266|вꙑ|5002410|| · |10|80
ѣ̄ко|G-|---------n|ѣко|115|ꙗко|5002410|| |10|80
о̄тъ|R-|---------n|отъ|80|отъ|5002410|| |10|80
мое̄го|Ps|1s---og--i|моего|446|мои|5002410|| |10|80
пріе̄м$л@е҅тъ|V-|3spia----i|пріемлетъ|588|приимати|5002410|| · |10|80
ӣ|C-|---------n|і|13|и|5002410|| |10|80
възвѣстит|V-|3spia----i|възвѣстіт|1022|възвѣстити|5002410|| |10|80
вамъ|Pp|2p---qd--i|вамъ|266|вꙑ|5002410|| ·|10|80
Вс̄ѣ|Px|-p---nn--i|всѣ|54|вьсь|5002411| | |10|80
е̄лико|Pr|---------n|еліко|874|ѥлико|5002411|| |10|80
ѝматъ|V-|3spia----i|іматъ|9|имѣти|5002411|| |10|80
о҃̄цъ|Nb|-s---mn--i|оцъ|306|отьць|5002411|| |10|80
моѣ̄|Ps|1p---nn--i|моѣ|446|мои|5002411|| |10|80
сѫ$т@|V-|3ppia----i|сѫт|18|бꙑти|5002411|| |10|80
сего|Pd|-s---ng--i|сего|47|сь|5002411|| |10|80
ради|R-|---------n|раді|559|ради|5002411|| |10|80
рѣхъ|V-|1saia----i|рѣхъ|106|рещи|5002411|| |10|80
ѣ҅ко|G-|---------n|ѣко|115|ꙗко|5002411|| |10|80
о$т@|R-|---------n|от|80|отъ|5002411|| ⁛ коц :|10|80
Въ|R-|---------n|въ|111|въ|5002412| | |10|80
малѣ|A-|-s---nlpsi|малѣ|125|малъ|5002412|| |10|80
ӣ|C-|---------n|і|13|и|5002412|| |10|80
кь|R-|---------n|кь|59|къ|5002412|| |10|80
томѹ|Pd|-s---nd--i|томоу|105|тъ|5002412|| |10|80
не|Df|---------n|не|8|не|5002412|| |10|80
видіте|V-|2ppia----i|відіте|478|видѣти|5002412|| |10|80
мене|Pp|1s---qg--i|мене|439|азъ|5002412|| · |10|80
Ӣ|C-|---------n|і|13|и|5002412|| |10|80
пакъи|Df|---------n|пакъі|615|пакꙑ|5002412|| |10|80
въ|R-|---------n|въ|111|въ|5002412|| |10|80
малѣ|A-|-s---nlpsi|малѣ|125|малъ|5002412|| |10|80
ӣ|C-|---------n|і|13|и|5002412|| |10|80
ѹ̄зьріте|V-|2ppia----i|оузьріте|854|оузьрѣти|5002412|| |10|80
мѧ|Pp|1s---qa--i|мѧ|439|азъ|5002412|| · |10|80
ѣ̄ко|G-|---------n|ѣко|115|ꙗко|5002412|| |10|80
ӣдѫ|V-|1spia----i|ідѫ|668|ити|5002412|| |10|80
кь|R-|---------n|кь|59|къ|5002412|| |10|80
о҃̄цю|Nb|-s---md--i|оцоу|306|отьць|5002412|| ·|10|80
Рѣшѧ|V-|3paia----i|рѣшѧ|106|рещи|5002413| | |10|80
же|Df|---------n|же|20|же|5002413|| |10|80
ѹ̄чениці|Nb|-p---mn--i|оученіці|359|оученикъ|5002413|| |10|80
е̄го|Pp|3s---mg--i|его|64|и|5002413|| |10|80
кь|R-|---------n|кь|59|къ|5002413|| |10|80
себѣ|Pk|3s---ql--i|себѣ|21|себе|5002413|| · |10|80
Чьто|Pi|-s---nn--i|чьто|134|чьто|5002413|| |10|80
се|Pd|-s---nn--i|се|47|сь|5002413|| |10|80
е̄стъ|V-|3spia----i|естъ|18|бꙑти|5002413|| |10|80
е̄же|Pr|-s---nn--i|еже|96|иже|5002413|| |10|80
г҃лет|V-|3spia----i|глет|102|глаголати|5002413|| |10|80
намъ|Pp|1p---qd--i|намъ|167|мꙑ|5002413|| · |10|80
Въ|R-|---------n|въ|111|въ|5002413|| |10|80
малѣ|A-|-s---nlpsi|малѣ|125|малъ|5002413|| |10|80
ӣ|C-|---------n|і|13|и|5002413|| |10|80
не|Df|---------n|не|8|не|5002413|| |10|80
видіте|V-|2ppia----i|відіте|478|видѣти|5002413|| |10|80
мене|Pp|1s---qg--i|мене|439|азъ|5002413|| · |10|80
ӣ|C-|---------n|і|13|и|5002413|| |10|80
пакъи|Df|---------n|пакъі|615|пакꙑ|5002413|| |10|80
въ|R-|---------n|въ|111|въ|5002413|| |10|80
малѣ|A-|-s---nlpsi|малѣ|125|малъ|5002413|| |10|80
ӣ|C-|---------n|і|13|и|5002413|| |10|80
ѹ̄зьріте|V-|2ppia----i|оузьріте|854|оузьрѣти|5002413|| |10|80
мѧ|Pp|1s---qa--i|мѧ|439|азъ|5002413|| · |10|80
ѣ̄ко|G-|---------n|ѣко|115|ꙗко|5002413|| |10|80
ӣдѫ|V-|1spia----i|ідѫ|668|ити|5002413|| |10|80
кь|R-|---------n|кь|59|къ|5002413|| |10|80
о҃̄цю|Nb|-s---md--i|оцоу|306|отьць|5002413|| ·|10|80
г҃лаа̄хѫ|V-|3piia----i|глаахѫ|102|глаголати|5002414| | |10|80
же|Df|---------n|же|20|же|5002414|| |10|80
чьто|Pi|-s---nn--i|чьто|134|чьто|5002414|| |10|80
е̄стъ|V-|3spia----i|естъ|18|бꙑти|5002414|| |10|80
се|Pd|-s---nn--i|се|47|сь|5002414|| · |10|80
е̄же|Pr|-s---nn--i|еже|96|иже|5002414|| |10|80
г҃летъ|V-|3spia----i|глетъ|102|глаголати|5002414|| ·|10|80
Разѹмѣвъ|V-|-supamn-si|разоумѣвъ|1256|разоумѣти|5002415| | |10|80
же|Df|---------n|же|20|же|5002415|| |10|80
и҃̄съ|Ne|-s---mn--i|ісъ|343|исоусъ|5002415|| · |10|80
ѣ̄ко|G-|---------n|ѣко|115|ꙗко|5002415|| |10|80
хотѣа̄хѫ|V-|3piia----i|хотѣахѫ|301|хотѣти|5002415|| |10|80
ӣ|C-|3s---ma--i|і|13|и|5002415|| |10|80
въпрашаті|V-|--pna----i|въпрашаті|1502|въпрашати|5002415|| · |10|80
рече|V-|3saia----i|рече|106|рещи|5002415|| |10|80
ӣмъ|Pp|3p---md--i|імъ|64|и|5002415|| · |10|80
о̄|R-|---------n|о|1|о|5002415|| |10|80
семъ|Pd|-s---nl--i|семъ|47|сь|5002415|| |10|80
лі|Du|---------n|лі|749|ли|5002415|| |10|80
сътѧѕае̄те|V-|2ppia----i|сътѧзаете|1573|сътѧѕати|5002415|| |10|80
сѧ|Pk|3s---qa--i|сѧ|21|себе|5002415|| |10|80
междю|R-|---------n|междоу|1565|междоу|5002415|| |10|80
собоѭ̄|Pk|3s---qi--i|собоѭ|21|себе|5002415|| · |10|80
ѣ̄ко|G-|---------n|ѣко|115|ꙗко|5002415|| |10|80
рѣх|V-|1saia----i|рѣх|0|FIXME|5002415|| |10|80
въ|R-|---------n|въ|111|въ|5002415|| |10|80
малѣ|A-|-s---nlpsi|малѣ|125|малъ|5002415|| · |10|80
ӣ|C-|---------n|і|13|и|5002415|| |10|80
не|Df|---------n|не|8|не|5002415|| |10|80
видіте|V-|2ppia----i|відіте|478|видѣти|5002415|| |10|80
мене|Pp|1s---qg--i|мене|439|азъ|5002415|| · |10|80
ӣ|C-|---------n|і|13|и|5002415|| |10|80
пакъі|Df|---------n|пакъі|615|пакꙑ|5002415|| |10|80
въ|R-|---------n|въ|111|въ|5002415|| |10|80
малѣ|A-|-s---nlpsi|малѣ|125|малъ|5002415|| |10|80
ӣ|C-|---------n|і|13|и|5002415|| |10|80
ѹ̄зьріте|V-|2ppia----i|оузьріте|854|оузьрѣти|5002415|| |10|80
мѧ|Pp|1s---qa--i|мѧ|439|азъ|5002415|| ·|10|80
Ами$н@|I-|---------n|амін|298|аминъ|5002416| | |10|80
А҅ми$н@|I-|---------n|амін|298|аминъ|5002416|| |10|80
г҃лѭ|V-|1spia----i|глѭ|102|глаголати|5002416|| |10|80
вамъ|Pp|2p---qd--i|вамъ|266|вꙑ|5002416|| ·|10|80
А̄ще|G-|---------n|аште|248|аще|5002417| | |10|80
чесо|Px|-s---ng--i|чесо|1476|чьто|5002417|| |10|80
просите|V-|2ppia----i|просіте|552|просити|5002417|| |10|80
ѹ̄|R-|---------n|оу|733|оу|5002417|| |10|80
о҃̄ца|Nb|-s---mg--i|оца|34|богъ|5002417|| |10|80
въ|R-|---------n|въ|111|въ|5002417|| |10|80
ӣмѧ|Nb|-s---na--i|імѧ|441|имѧ|5002417|| |10|80
мое̄|Ps|1s---na--i|мое|446|мои|5002417|| |10|80
дастъ|V-|3spia----i|дастъ|116|дати|5002417|| |10|80
вамъ|Pp|2p---qd--i|вамъ|266|вꙑ|5002417|| ·|10|80
а҅ми$н@|I-|---------n|амін|298|аминъ|5002418| | |10|80
а̄ми$н@|I-|---------n|амін|298|аминъ|5002418|| |10|80
а̄ще|G-|---------n|аште|248|аще|5002418|| |10|80
чесо|Px|-s---ng--i|чесо|1476|чьто|5002418|| |10|80
просіте|V-|2ppia----i|просіте|552|просити|5002418|| |10|80
о$т@|R-|---------n|от|80|отъ|5002418|| |10|80
о҃҅ца|Nb|-s---mg--i|оца|34|богъ|5002418|| |10|80
въ|R-|---------n|въ|111|въ|5002418|| |10|80
ӣмѧ|Nb|-s---na--i|імѧ|441|имѧ|5002418|| |10|80
мое̄|Ps|1s---na--i|мое|446|мои|5002418|| |10|80
даст|V-|3spia----i|даст|116|дати|5002418|| |10|80
вамъ|Pp|2p---qd--i|вамъ|266|вꙑ|5002418|| ⁛ —|10|80
До|R-|---------n|до|187|до|5002419| | |10|80
селѣ|Nb|-s---nl--i|селѣ|1339|село|5002419|| |10|80
не|Df|---------n|не|8|не|5002419|| |10|80
просисте|V-|2paia----i|просісте|552|просити|5002419|| |10|80
ничесоже|Px|-s---ng--i|нічесоже|655|ничьтоже|5002419|| |10|80
въ|R-|---------n|въ|111|въ|5002419|| |10|80
ӣмѧ|Nb|-s---na--i|імѧ|441|имѧ|5002419|| |10|80
мое̄|Ps|1s---na--i|мое|446|мои|5002419|| · |10|80
Просите|V-|2ppia----i|просіте|552|просити|5002419|| |10|80
ӣ|C-|---------n|і|13|и|5002419|| |10|80
пріӣмете|V-|2ppia----i|пріімете|165|приѩти|5002419|| · |10|80
да|G-|---------n|да|366|да|5002419|| |10|80
радость|Nb|-s---fn--i|радость|1328|радость|5002419|| |10|80
ваша|Ps|2s---fn--i|ваша|720|вашь|5002419|| |10|80
ӣ̈сплънена|V-|-suppfn-si|ісплънена|1380|испльнити|5002419|| |10|80
бѫдетъ|V-|3sfia----i|бѫдетъ|18|бꙑти|5002419|| ·|10|80
До|R-|---------n|до|187|до|5002420| | |10|80
селѣ|Nb|-s---nl--i|селѣ|1339|село|5002420|| |10|80
не|Df|---------n|не|8|не|5002420|| |10|80
просісте|V-|2paia----i|просісте|552|просити|5002420|| |10|80
ничесоже|Px|-s---ng--i|нічесоже|655|ничьтоже|5002420|| |10|80
въ|R-|---------n|въ|111|въ|5002420|| |10|80
ӣмѧ|Nb|-s---na--i|імѧ|441|имѧ|5002420|| |10|80
мое̄|Ps|1s---na--i|мое|446|мои|5002420|| · |10|80
Просите|V-|2ppma----i|просіте|552|просити|5002420|| ·: — коц|10|80
Си|Pk|-p---na--i|сі|21|себе|5002421| | |10|80
въ|R-|---------n|въ|111|въ|5002421|| |10|80
прітъчах|Nb|-p---fl--i|прітъчах|1303|притъча|5002421|| |10|80
г҃лахъ|V-|1saia----i|глахъ|102|глаголати|5002421|| |10|80
вамъ|Pp|2p---qd--i|вамъ|266|вꙑ|5002421|| · |10|80
прідетъ|V-|3spia----i|прідетъ|221|прити|5002421|| |10|80
годіна|Nb|-s---fn--i|годіна|1410|година|5002421|| · |10|80
е̄гд̄а|Dq|---------n|егда|300|ѥгда|5002421|| |10|80
кь|R-|---------n|кь|59|къ|5002421|| |10|80
томѹ|Pd|-s---nd--i|томоу|105|тъ|5002421|| |10|80
въ|R-|---------n|въ|111|въ|5002421|| |10|80
прітъчахъ|Nb|-p---fl--i|прітъчахъ|1303|притъча|5002421|| |10|80
не|Df|---------n|не|8|не|5002421|| |10|80
г҃лѭ|V-|1spia----i|глѭ|102|глаголати|5002421|| |10|80
вамъ|Pp|2p---qd--i|вамъ|266|вꙑ|5002421|| · |10|80
нъ|C-|---------n|нъ|11|нъ|5002421|| |10|80
не|Df|---------n|не|8|не|5002421|| |10|80
о̄бінѹѩ̄|V-|-sppamn-si|обіноуѧ|2243|обиновати|5002421|| |10|80
сѧ|Pk|3s---qa--i|сѧ|21|себе|5002421|| |10|80
о̄|R-|---------n|о|1|о|5002421|| |10|80
о҃̄ці|Nb|-p---mi--i|оці|306|отьць|5002421|| |10|80
възвѣштаѭ̄|V-|1spia----i|възвѣштаѭ|2738|възвѣщати|5002421|| |10|80
вам|Pp|2p---md--i|вам|266|вꙑ|5002421|| ·|10|80
Въ|R-|---------n|въ|111|въ|5002422| | |10|80
тъ|Pd|-s---ma--i|тъ|105|тъ|5002422|| |10|80
день|Nb|-s---ma--i|день|522|дьнь|5002422|| |10|80
въ|R-|---------n|въ|111|въ|5002422|| |10|80
ӣмѧ|Nb|-s---na--i|імѧ|441|имѧ|5002422|| |10|80
мое̄|Ps|1s---na--i|мое|446|мои|5002422|| |10|80
въспросіте|V-|2ppia----i|въспросіте|1403|въспросити|5002422|| · |10|80
и|C-|---------n|і|13|и|5002422||҅ |10|80
не|Df|---------n|не|8|не|5002422|| |10|80
г҃лѭ|V-|1spia----i|глѭ|102|глаголати|5002422|| |10|80
вамъ|Pp|2p---qd--i|вамъ|266|вꙑ|5002422|| · |10|80
ѣ̄ко|G-|---------n|ѣко|115|ꙗко|5002422|| |10|80
а̄зь|Pp|1s---mn--i|азь|439|азъ|5002422|| |10|80
ѹ̄молѭ|V-|1spia----i|оумолѭ|1581|оумолити|5002422|| |10|80
о҃̄ца|Nb|-s---mg--i|оца|34|богъ|5002422|| |10|80
о̄|R-|---------n|о|1|о|5002422|| |10|80
васъ|Pp|2p---ql--i|васъ|266|вꙑ|5002422|| ·|10|80
самъ|Pd|-s---mn--i|самъ|566|самъ|5002423| | |10|80
бо|Df|---------n|бо|94|бо|5002423|| |10|80
о҃̄ць|Nb|-s---mn--i|оць|306|отьць|5002423|| |10|80
любітъ|V-|3spia----i|любітъ|740|любити|5002423|| |10|80
въи|Pp|2p---qa--i|въі|266|вꙑ|5002423|| · |10|80
Ѣ̄коже|G-|---------n|ѣкоже|497|ꙗкоже|5002423|| |10|80
въі|Pp|2p---qn--i|въі|266|вꙑ|5002423|| |10|80
мѧ|Pp|1s---ma--i|мѧ|439|азъ|5002423|| |10|80
възлюбисте|V-|2paia----i|възлюбісте|634|възлюбити|5002423|| · |10|80
ӣ|C-|---------n|і|13|и|5002423|| |10|80
вѣ̄ровасте|V-|2paia----i|вѣровасте|965|вѣровати|5002423|| · |10|80
ѣ̄ко|G-|---------n|ѣко|115|ꙗко|5002423|| |10|80
о҅тъ|R-|---------n|отъ|80|отъ|5002423|| |10|80
б҃а|Nb|-s---mg--i|ба|34|богъ|5002423|| |10|80
ӣзідъ|V-|1saia----i|ізідъ|681|изити|5002423|| ·|10|80
и|C-|---------n|і|13|и|5002424| |҅ |10|80
ӣзидъ|V-|1saia----i|ізідъ|681|изити|5002424|| |10|80
о$т@|R-|---------n|от|80|отъ|5002424|| |10|80
б҃а|Nb|-s---mg--i|ба|34|богъ|5002424|| |10|80
ӣ|C-|---------n|і|13|и|5002424|| |10|80
прідъ|V-|1saia----i|прідъ|221|прити|5002424|| |10|80
въ|R-|---------n|въ|111|въ|5002424|| |10|80
весъ|Px|-s---ma--i|весъ|54|вьсь|5002424|| |10|80
міръ|Nb|-s---ma--i|міръ|1129|миръ#1|5002424|| · |10|80
Пакъі|Df|---------n|пакъі|615|пакꙑ|5002424|| |10|80
о̄ставлѣѭ̄|V-|1spia----i|оставлѣѭ|55|оставлꙗти|5002424|| |10|80
весь|Px|-s---ma--i|весь|54|вьсь|5002424|| |10|80
міръ|Nb|-s---ma--i|міръ|1129|миръ#1|5002424|| · |10|80
ӣ|C-|---------n|і|13|и|5002424|| |10|80
ӣдѫ|V-|3paia----i|ідѫ|668|ити|5002424|| |10|80
къ|R-|---------n|къ|59|къ|5002424|| |10|80
о҃̄цю|Nb|-s---md--i|оцоу|306|отьць|5002424|| ·|10|80
Г҃лашѧ|V-|3paia----i|глашѧ|102|глаголати|5002425| | |10|80
е̄мѹ|Pp|3s---md--i|емоу|64|и|5002425|| |10|80
ѹ̄ченіці|Nb|-p---mn--i|оученіці|359|оученикъ|5002425|| |10|80
е̄го|Pp|3s---mg--i|его|64|и|5002425|| · |10|80
Се|Pd|---------n|се|47|сь|5002425|| |10|80
нъинѣ|Df|---------n|нъінѣ|289|нꙑнѣ|5002425|| |10|80
не|Df|---------n|не|8|не|5002425|| |10|80
о̄бінѹѩ|V-|-sppamn-si|обіноуѧ|2243|обиновати|5002425||҅ |10|80
сѧ|Pk|3s---qa--i|сѧ|21|себе|5002425|| |10|80
г҃леші|V-|2spia----i|глеші|102|глаголати|5002425|| · |10|80
а̄|C-|---------n|а|85|а|5002425|| |10|80
прітъчѧ|Nb|-s---fg--i|прітъчѧ|1303|притъча|5002425|| |10|80
никое̄ѩ̄же|Px|-s---fg--i|нікоеѧже|810|никꙑиже|5002425|| |10|80
не|Df|---------n|не|8|не|5002425|| |10|80
г҃леші|V-|2spia----i|глеші|102|глаголати|5002425|| ·|10|80
нъинѣ|Df|---------n|нъінѣ|289|нꙑнѣ|5002426| | |10|80
вѣмъ|V-|1ppia----i|вѣмъ|138|вѣдѣти|5002426|| |10|80
ѣ̄ко|G-|---------n|ѣко|115|ꙗко|5002426|| |10|80
вѣси|V-|2spia----i|вѣсі|138|вѣдѣти|5002426|| |10|80
въсѣ|Px|-p---na--i|въсѣ|54|вьсь|5002426|| · |10|80
ӣ|C-|---------n|і|13|и|5002426|| |10|80
не|Df|---------n|не|8|не|5002426|| |10|80
трѣбѹе̄ши|V-|2spia----i|трѣбоуеші|777|трѣбовати|5002426|| |10|80
да|G-|---------n|да|366|да|5002426|| |10|80
кто|Px|-s---qn--i|кто|250|къто|5002426|| |10|80
тѧ|Pp|2s---qa--i|тѧ|304|тꙑ|5002426|| |10|80
въпрашае̄тъ|V-|3spia----i|въпрашаетъ|1502|въпрашати|5002426|| · |10|80
о̄|R-|---------n|о|1|о|5002426|| |10|80
семъ|Pd|-s---nl--i|семъ|47|сь|5002426|| |10|80
вѣрѹе̄м|V-|-pppamd-si|вѣроуем|965|вѣровати|5002426|| · |10|80
ѣ̄ко|G-|---------n|ѣко|115|ꙗко|5002426|| |10|80
о̄тъ|R-|---------n|отъ|80|отъ|5002426|| |10|80
б҃а|Nb|-s---mg--i|ба|34|богъ|5002426|| |10|80
е̄сі|V-|2spia----i|есі|18|бꙑти|5002426|| |10|80
ӣшелъ|V-|-sspamn-si|ішелъ|681|изити|5002426|| ·|10|80
Ѡ̄̄тъвѣшта|V-|3saia----i|отъвѣшта|271|отъвѣщати|5002427| | |10|80
ӣмъ|Pp|3p---md--i|імъ|64|и|5002427|| |10|80
и҃̄съ|Ne|-s---mn--i|ісъ|343|исоусъ|5002427|| · |10|80
Нъінѣ|Df|---------n|нъінѣ|289|нꙑнѣ|5002427|| |10|80
лі|Du|---------n|лі|749|ли|5002427|| |10|80
вѣрѹе̄те|V-|2ppia----i|вѣроуете|965|вѣровати|5002427|| ·|10|80
Се|Pd|-s---nn--i|се|47|сь|5002428| | |10|80
грѩдетъ|V-|3spia----i|грѧдетъ|955|грѧсти|5002428|| |10|80
годіна|Nb|-s---fn--i|годіна|1410|година|5002428|| |10|80
ӣ|C-|---------n|і|13|и|5002428|| |10|80
нъинѣ|Df|---------n|нъінѣ|289|нꙑнѣ|5002428|| |10|80
пріде|V-|3saia----i|пріде|221|прити|5002428|| · |10|80
Да|G-|---------n|да|366|да|5002428|| |10|80
разідетъ|V-|3spia----i|разідетъ|1919|разити|5002428|| |10|80
сѧ|Pk|3s---qa--i|сѧ|21|себе|5002428|| |10|80
къждо|Px|-s---mn--i|къждо|1520|къжьдо|5002428|| |10|80
въ|R-|---------n|въ|111|въ|5002428|| |10|80
своѣ|Pt|3p---na--i|своѣ|217|свои|5002428||҅ |10|80
сі|Pd|3s---qd--i|сі|47|сь|5002428|| · |10|80
ӣ|C-|---------n|і|13|и|5002428|| |10|80
мѧ|Pp|1s---ma--i|мѧ|439|азъ|5002428|| |10|80
е̄диного|Ma|-s---mg--i|едіного|243|ѥдинъ|5002428|| |10|80
о̄ставіте|V-|2ppma----i|оставіте|666|оставити|5002428|| : |10|80
ӣ|C-|---------n|і|13|и|5002428|| |10|80
нѣсмъ̄|V-|1spia----i|нѣсмъ|176|не бꙑти|5002428|| |10|80
е̄дінъ|Ma|-s---mn--i|едінъ|243|ѥдинъ|5002428|| · |10|80
ѣ̄ко|Df|---------n|ѣко|768|ꙗко#1|5002428|| |10|80
о҃̄цъ|Nb|-s---mn--i|оцъ|306|отьць|5002428|| |10|80
съ|R-|---------n|съ|92|съ|5002428|| |10|80
